date,trich
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
12/06/2022,5
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
10/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
08/06/2022,0
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
02/06/2022,1
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
29/05/2022,8
